Date,Open,High,Low,Close,Volume
4/24/2014,192.22,192.22,190.03,190.22,4407352
4/25/2014,190.54,190.67,189.11,189.63,3871407
4/28/2014,191.14,193.99,190.58,193.14,5638334
4/29/2014,193.59,195.94,193.41,195.11,4626352
4/30/2014,194.38,196.86,194.35,196.47,4211284
5/1/2014,196.31,196.74,193.15,193.53,3675823
5/2/2014,193.75,193.84,191.25,191.44,3052953
5/5/2014,191.05,191.49,189.8,191.26,2222168
5/6/2014,190.93,190.95,189.25,190.03,3188706
5/7/2014,189.34,190.3,186.93,189.3,3821023
5/8/2014,189.16,190.57,188.23,188.91,2431945
5/9/2014,188.98,190.59,188.37,190.08,2261739
5/12/2014,191.12,193.02,190.94,192.57,3778611
5/13/2014,192.79,193.03,191.76,192.19,2226997
5/14/2014,191.91,191.99,188.17,188.72,5255970
5/15/2014,189.07,189.08,186.18,186.46,4202556
5/16/2014,186.27,187.41,185.93,187.06,3949644
5/19/2014,186.61,187.13,186.04,187,3270670
5/20/2014,186.25,186.7,184.7,184.89,3032896
5/21/2014,185.85,187.16,184.95,186.39,2988348
5/22/2014,186.45,186.45,185.03,185.68,2218149
5/23/2014,185.84,186.14,185.31,185.94,2563424
5/27/2014,184.8,185.65,183.93,184.78,4794501
5/28/2014,184.48,184.88,182.94,183.08,3724124
5/29/2014,183.64,183.78,182.33,183.76,2759978
5/30/2014,183.38,184.57,182.49,184.36,4620207
6/2/2014,184.76,186.28,184.67,185.69,3204034
6/3/2014,185.55,185.76,184.12,184.37,2517123
6/4/2014,184.71,185.45,184.2,184.51,2376981
6/5/2014,184.66,186.09,183.92,185.98,2861974
6/6/2014,186.47,187.65,185.9,186.37,3296900
6/9/2014,186.22,187.64,185.96,186.22,2728403
6/10/2014,186.2,186.22,183.82,184.29,4157062
6/11/2014,183.61,184.2,182.01,182.25,4065310
6/12/2014,182.48,182.55,180.91,181.22,4425491
6/13/2014,182,183,181.52,182.56,2778984
6/16/2014,182.4,182.71,181.24,182.35,3556218
6/17/2014,181.9,182.81,181.56,182.26,2460857
6/18/2014,182.04,183.61,181.79,183.6,3935653
6/19/2014,184.12,184.47,182.36,182.82,3551276
6/20/2014,182.59,182.67,181.4,181.55,10686834
6/23/2014,181.92,182.25,181,182.14,3231699
6/24/2014,181.5,183,180.65,180.88,3875453
6/25/2014,180.25,180.97,180.06,180.72,2763020
6/26/2014,180.87,181.37,179.27,180.37,3258470
6/27/2014,179.77,182.46,179.66,181.71,4575680
6/30/2014,181.33,181.93,180.26,181.27,4228836
7/1/2014,181.7,187.27,181.7,186.35,6644363
7/2/2014,186.34,188.99,186.17,188.39,5097199
7/3/2014,188.39,188.81,187.35,188.53,2422363
7/7/2014,187.61,188.27,187.44,188.04,2958947
7/8/2014,187.65,188.08,186.37,187.22,3135115
7/9/2014,187.68,188.9,186.89,188.42,3309559
7/10/2014,186.44,188.05,186.21,187.7,3177816
7/11/2014,187.73,188.35,186.7,188,2403840
7/14/2014,188.55,190.44,188.53,189.86,4502202
7/15/2014,189.54,190.08,188.21,188.49,4873452
7/16/2014,192.24,193.36,190.76,192.36,7815648
7/17/2014,192.36,195.95,192,192.49,8872269
7/18/2014,191.96,193.44,190,192.5,8169325
7/21/2014,191.3,191.7,189.25,190.85,4154740
7/22/2014,191.59,194.72,191.56,194.09,4853041
7/23/2014,194.11,194.9,193.57,193.63,3584465
7/24/2014,193.95,195.62,193.75,195.24,3612656
7/25/2014,195.3,195.9,193.79,194.4,3376455
7/28/2014,194.3,196.4,193.65,195.78,3242443
7/29/2014,195.3,195.89,194.54,194.57,3264409
7/30/2014,195.2,195.99,192.9,194,3945601
7/31/2014,192.84,194.29,191.54,191.67,4208005
8/1/2014,190.5,191.5,188.86,189.15,5181080
8/4/2014,189.35,189.95,188.6,189.64,2125935
8/5/2014,188.75,189.2,186.44,187.1,3307945
8/6/2014,185.36,186.88,184.44,185.97,3847046
8/7/2014,186.64,186.68,183.58,184.3,2708935
8/8/2014,184.4,186.67,183.58,186.63,2781936
8/11/2014,187.81,188.36,186.28,187.47,2527208
8/12/2014,187.45,188.69,186.81,187.34,1858635
8/13/2014,188,188.48,187.37,187.95,1797016
8/14/2014,187.57,188.17,186.93,187.88,1929581
8/15/2014,187.85,188.88,186.79,187.38,2815822
8/18/2014,188.1,189.81,187.76,189.36,2420398
8/19/2014,190.04,190.25,189.36,190.07,2040117
8/20/2014,189.86,190.39,189.25,190.1,2177702
8/21/2014,190.9,192.07,190.5,191.23,2497985
8/22/2014,190.77,191.88,190.29,190.41,1940434
8/25/2014,191.39,191.81,190.71,191.16,1726100
8/26/2014,191.02,193.53,191.02,192.99,3175399
8/27/2014,193.03,194.13,191.56,192.25,2190285
8/28/2014,191.47,192.3,190.66,192,1503582
8/29/2014,192.28,192.75,191.14,192.3,2911097
9/2/2014,192.68,192.97,190.93,191.56,2679659
9/3/2014,192.39,192.95,191.86,191.95,1824378
9/4/2014,191.69,192.69,190.06,190.68,2868754
9/5/2014,190.53,191.75,190.09,191.2,2261215
9/8/2014,190.75,191.2,189.51,190.14,2525626
9/9/2014,190.34,190.74,189.78,189.99,2403631
9/10/2014,190.12,192.15,190.1,191.54,2765324
9/11/2014,191.08,192.78,190.12,191.72,2299390
9/12/2014,191.47,191.6,190.57,191.28,2900967
9/15/2014,191.42,192.49,190.58,191.81,2457803
9/16/2014,191.25,193.57,190.82,192.96,2561528
9/17/2014,193.22,193.64,192.3,192.8,3214117
9/18/2014,192.79,194.13,192.71,193.75,2963446
9/19/2014,194.54,195,193.19,194,8854514
9/22/2014,193.72,194.14,192.63,193.11,3317962
9/23/2014,192.75,193.07,191.52,191.62,3301797
9/24/2014,191,192.45,189.88,192.31,3082594
9/25/2014,192.05,192.5,188.97,189.01,4158816
9/26/2014,188.93,190.33,188.61,190.06,2494024
9/29/2014,188.51,189.96,188.12,189.64,2344723
9/30/2014,189.64,190.85,189.15,189.83,2932556
10/1/2014,189.91,190.4,186.79,187.17,3723192
10/2/2014,187.66,187.78,186.24,186.91,2283619
10/3/2014,188.11,189.37,187.56,188.67,3071521
10/6/2014,189.69,190.89,188.71,189.04,2100191
10/7/2014,187.77,188.12,185.54,185.71,2994065
10/8/2014,185.97,189.6,185.61,189.36,2985329
10/9/2014,189.12,189.5,186.09,186.42,2625609
10/10/2014,185.86,187.74,185.1,185.93,5090345
10/13/2014,185.49,186.65,183.42,183.52,3599924
10/14/2014,184.89,185.72,183.59,183.8,3924974
10/15/2014,182.46,183.79,178.75,181.75,6897656
10/16/2014,179.8,181.48,178.69,179.84,5578683
10/17/2014,181.24,182.84,180.22,182.05,4354442
10/20/2014,166.84,170.33,166.69,169.1,23416511
10/21/2014,166.4,166.68,161.68,163.23,20953605
10/22/2014,162.41,165.41,161.1,161.79,11091424
10/23/2014,162.12,162.83,161.54,162.18,7600270
10/24/2014,162.1,162.44,161.45,162.08,6652379
10/27/2014,162,162.91,161.81,161.87,4989437
10/28/2014,162,163.6,161.8,163.6,7896863
10/29/2014,164.33,164.62,162.76,163.46,4741689
10/30/2014,163.5,164.62,163.02,164.35,3895979
10/31/2014,165.48,165.59,163.62,164.4,5818375
11/3/2014,164.25,164.54,163.38,164.36,4690274
11/4/2014,164.34,164.36,162.24,162.65,4247079
11/5/2014,163.13,163.54,161.56,161.82,4104747
11/6/2014,161.28,161.53,160.05,161.46,4067641
11/7/2014,161.42,162.21,160.85,162.07,3494803
11/10/2014,161.9,164.47,161.61,163.49,4958236
11/11/2014,163.7,163.9,162.6,163.3,3535694
11/12/2014,162.28,163,161.76,161.92,3378229
11/13/2014,162,162.8,161.8,162.79,3239726
11/14/2014,162.1,164.49,161.69,164.16,4978415
11/17/2014,164.16,164.97,163.72,164.16,4798933
11/18/2014,164.73,164.75,161.89,161.89,5412495
11/19/2014,162.05,162.1,160.96,161.43,3802631
11/20/2014,160.95,161.5,159.8,160.64,4183102
11/21/2014,161.83,161.95,160.75,160.92,4076875
11/24/2014,161.54,163.86,161.06,162.15,6619032
11/25/2014,162.65,163.5,161.56,161.76,4062378
11/26/2014,161.93,162.1,161.01,161.95,3967223
11/28/2014,162.75,163.37,161.44,162.17,2405512
12/1/2014,161.64,163.32,161.35,161.54,4168384
12/2/2014,162.47,162.73,161.64,162.67,3465747
12/3/2014,162.47,164.52,162,164.52,6434994
12/4/2014,164.01,164.5,163.01,164.05,3862916
12/5/2014,163.61,164.5,162.91,163.27,3013500
12/8/2014,163.29,163.29,161.54,161.86,2851383
12/9/2014,160.84,163.02,160.8,162.99,3865905
12/10/2014,163.01,163.33,160.03,160.51,4082384
12/11/2014,160.82,162.93,160.52,161.07,3989571
12/12/2014,160.25,160.5,155.33,155.38,8611748
12/15/2014,155.93,156.74,152.84,153.06,6500311
12/16/2014,152.03,154.89,150.5,151.41,6782593
12/17/2014,151.52,153.31,151.11,151.93,5139465
12/18/2014,153.58,157.68,153.3,157.68,7302356
12/19/2014,157.49,160.41,157.49,158.51,8864850
12/22/2014,158.33,161.91,158.33,161.44,4682509
12/23/2014,162.23,162.9,161.61,162.24,4044220
12/24/2014,162.88,162.99,161.61,161.82,1869977
12/26/2014,162.27,163.09,162.01,162.34,1912310
12/29/2014,162,162.34,159.45,160.51,3331833
12/30/2014,160.02,160.82,159.79,160.05,2829904
12/31/2014,160.41,161.5,160.38,160.44,4011909
1/2/2015,161.31,163.31,161,162.06,5525466
1/5/2015,161.27,161.27,159.19,159.51,4880389
1/6/2015,159.67,159.96,155.17,156.07,6146712
1/7/2015,157.2,157.2,154.03,155.05,4701839
1/8/2015,156.24,159.04,155.55,158.42,4241113
1/9/2015,158.42,160.34,157.25,159.11,4488347
1/12/2015,159,159.25,155.76,156.44,4187638
1/13/2015,157.26,159.97,155.68,156.81,4377510
1/14/2015,154.86,156.49,153.74,155.8,4690294
1/15/2015,156.69,156.97,154.16,154.57,4251723
1/16/2015,153.82,157.63,153.82,157.14,5756041
1/20/2015,156.7,157.33,154.03,156.95,8392773
1/21/2015,153.03,154.5,151.07,152.09,11897123
1/22/2015,151.94,155.72,151.76,155.39,6120113
1/23/2015,155.03,157.6,154.89,155.87,4834847
1/26/2015,158.26,159.46,155.77,156.36,7888143
1/27/2015,154.94,155.09,152.59,153.67,5659568
1/28/2015,154,154.53,151.55,151.55,4495933
1/29/2015,151.38,155.58,149.52,155.48,8320847
1/30/2015,153.91,155.24,153.04,153.31,6563570
2/2/2015,154,154.66,151.51,154.66,4712247
2/3/2015,154.75,158.6,154.75,158.47,5539406
2/4/2015,157.21,158.71,156.7,156.96,3678459
2/5/2015,157.29,158.59,157.15,157.91,5253637
2/6/2015,157.34,158.08,156.23,156.72,3256452
2/9/2015,156,157.5,155.4,155.75,3057726
2/10/2015,156.74,158.56,155.08,158.56,4440614
2/11/2015,157.76,159.09,157.17,158.2,3626658
2/12/2015,158.72,159.5,158.09,158.52,3333063
2/13/2015,158.78,160.8,158.64,160.4,3706919
2/17/2015,159.75,161.41,159.73,160.96,2894508
2/18/2015,161.86,162.47,160.64,162.19,4358385
2/19/2015,162.05,164.49,161.44,163.89,3504380
2/20/2015,163.64,164.34,162.09,163.65,3352982
2/23/2015,164.23,164.4,162.5,162.91,2714434
2/24/2015,162.49,164.99,161.51,164.83,4701626
2/25/2015,164.94,164.96,162.58,162.81,4004559
2/26/2015,163.74,164.14,159.77,160.87,7110772
2/27/2015,161.05,162.29,160.16,161.94,4410037
3/2/2015,161.68,161.89,159.81,160.48,5917862
3/3/2015,160.27,161.75,160,161.03,3234401
3/4/2015,160.54,160.56,158.72,159.42,3633635
3/5/2015,159.86,161.5,159.7,161.18,3791660
3/6/2015,160.19,161.44,158.06,158.5,4540174
3/9/2015,158.2,161.15,158.2,160.77,5193874
3/10/2015,159.6,160.23,157.81,157.81,4600968
3/11/2015,158.57,159.14,155.94,156.8,5709890
3/12/2015,156.27,158.72,156.27,157.98,4567346
3/13/2015,157.46,157.52,153.4,154.28,6064120
3/16/2015,155.05,157.09,154.8,157.08,3749638
3/17/2015,156.2,157.29,155.37,156.96,3311943
3/18/2015,156.85,160.7,155.8,159.81,5738827
3/19/2015,159.7,160.92,158.81,159.81,3878559
3/20/2015,160.95,163,160.35,162.88,9006417
3/23/2015,162.77,165.35,162.73,164.63,5930127
3/24/2015,164.79,164.89,162.9,163,4346145
3/25/2015,163.08,163.08,159.2,159.2,5428930
3/26/2015,159.27,161.25,158.91,160.59,4396024
3/27/2015,160.79,160.9,159.23,160.4,3477923
3/30/2015,161.31,163.6,161.25,162.67,4138018
3/31/2015,161.08,162.33,160.4,160.5,4255368
4/1/2015,160.23,160.62,158.39,159.18,3700791
4/2/2015,159.52,162.54,158.89,160.45,4671578
4/6/2015,159.69,162.8,158.7,162.04,3465682
4/7/2015,161.67,163.84,161.62,162.07,3147975
4/8/2015,161.72,163.55,161.01,161.85,2524323
4/9/2015,161.7,162.47,160.72,162.34,2263490
4/10/2015,162.34,163.33,161.25,162.86,2515703
4/13/2015,162.37,164,162.36,162.38,3868911
4/14/2015,162.42,162.74,160.79,162.3,2719287
4/15/2015,162.63,164.96,162.5,164.13,3498756
4/16/2015,163.31,163.98,162.54,163.13,3136947
4/17/2015,161.75,161.86,160.03,160.67,4314432
4/20/2015,162.1,166.64,161.9,166.16,9609204
4/21/2015,166.07,167.38,164.05,164.26,9683592
4/22/2015,164.39,166,162.89,165.36,4024789
4/23/2015,165.23,171.91,165.14,170.24,8235607
4/24/2015,170.23,170.85,168.74,169.78,3888439
4/27/2015,170.89,171.49,170.3,170.73,3168575
4/28/2015,170.83,174.69,170.02,173.92,5816654
4/29/2015,173.4,175.13,172.8,174.4,4518381
4/30/2015,173.77,174.28,170.3,171.29,5062913
5/1/2015,173.2,174,172.42,173.67,3312052
5/4/2015,174.47,176.3,173.7,173.97,4027978
5/5/2015,173.51,174.23,171.96,173.08,3593620
5/6/2015,172.9,174.05,168.86,170.05,3612606
5/7/2015,169.63,171.98,169.04,170.99,2472687
5/8/2015,172.94,173.33,172.24,172.68,3092602
5/11/2015,172.65,172.99,170.86,171.12,2661030
5/12/2015,170.55,171.49,168.84,170.55,2962412
5/13/2015,171.24,172.74,170.75,172.28,2457521
5/14/2015,173.5,174.4,173.22,174.05,2439070
5/15/2015,173.91,174.41,172.6,173.26,2916579
5/18/2015,173.44,173.49,172.3,173.06,1970630
5/19/2015,172.97,173.75,171.93,173.48,2523002
5/20/2015,173.33,174.44,172.46,173.76,2300693
5/21/2015,173.32,174.14,173.04,173.34,2295596
5/22/2015,173.04,173.39,172.19,172.22,2849692
5/26/2015,172.11,172.12,169.13,170.13,3854170
5/27/2015,171.16,172.48,170.49,172,2764378
5/28/2015,171.45,171.84,170.66,171.71,1731372
5/29/2015,171.35,171.35,169.65,169.65,4091981
6/1/2015,170.21,171.04,169.03,170.18,2985479
6/2/2015,169.66,170.45,168.43,169.65,2571862
6/3/2015,170.5,171.56,169.63,169.92,2131031
6/4/2015,169.53,170.6,167.93,168.38,3079334
6/5/2015,168.25,168.91,167.2,167.4,3100505
6/8/2015,167.17,167.28,165.02,165.34,3758726
6/9/2015,165.34,166.02,163.37,165.68,3395901
6/10/2015,166.49,169.39,166.06,168.92,4680545
6/11/2015,169.26,170.44,168.54,168.78,3464013
6/12/2015,168.23,168.3,166.69,166.99,3065085
6/15/2015,165.33,166.44,164.25,166.26,4245657
6/16/2015,166.33,167.4,165.91,166.84,3249842
6/17/2015,167,167.85,166.1,167.17,2862993
6/18/2015,167.05,168.72,167.05,168.25,3330864
6/19/2015,167.62,168.42,166.77,166.99,7073984
6/22/2015,167.65,168.34,167.2,167.73,2335796
6/23/2015,168.38,169.97,167.57,168.62,3701637
6/24/2015,168.71,168.84,166.83,166.97,3548093
6/25/2015,167.8,168.13,166.08,166.08,2408885
6/26/2015,166.23,166.81,165.23,165.46,8945985
6/29/2015,163.92,165.35,162.89,162.97,3314684
6/30/2015,163.99,164,162.12,162.66,3597288
7/1/2015,163.97,165.61,163.6,164.49,3214547
7/2/2015,165.05,165.32,164.42,165.09,2852696
7/6/2015,163.83,165.23,163.52,164.73,3079833
7/7/2015,164.94,165.35,162.23,165,3549861
7/8/2015,164,164.94,162.68,163.16,2776286
7/9/2015,165.34,165.51,163.7,163.85,4199708
7/10/2015,165.66,167.4,165.52,166.95,4538349
7/13/2015,167.93,169.89,167.52,169.38,4228963
7/14/2015,169.43,169.54,168.24,168.61,3025263
7/15/2015,168.48,169.27,168,168.53,1998004
7/16/2015,169.47,171.09,169.16,171,3529874
7/17/2015,170.33,172.52,170.1,172.51,4356404
7/20/2015,172.79,173.78,172.14,173.22,7377818
7/21/2015,164.34,166.35,162.02,163.07,13752277
7/22/2015,162.73,163.07,159.7,160.35,7181841
7/23/2015,160.27,162.75,159.83,161.73,5034246
7/24/2015,161.29,161.93,159.41,159.75,3778186
7/27/2015,159,160.18,158.6,159.07,3706240
7/28/2015,159.91,160.19,158.5,160.05,2721040
7/29/2015,160,161.5,159.39,161.09,3378396
7/30/2015,160.5,161.4,159.75,160.96,1994665
7/31/2015,161.4,162.06,160.63,161.99,3580226
8/3/2015,161.7,161.85,157.9,158.71,4615682
8/4/2015,158.4,158.82,156.87,157.6,5260575
8/5/2015,159.1,159.54,157.48,157.9,3472774
8/6/2015,157.13,157.54,156.18,156.32,3004796
8/7/2015,155.89,156.25,154.34,155.12,3794897
8/10/2015,156.77,157.47,156.12,156.75,4613391
8/11/2015,155.96,155.99,154.86,155.51,3167111
8/12/2015,154.26,156.52,153.95,156.16,3624852
8/13/2015,156.06,156.09,154.32,155.07,2533378
8/14/2015,155,156.21,154.58,155.75,3226434
8/17/2015,155.2,156.69,154.7,156.31,2249554
8/18/2015,155.51,156.52,155.25,156.01,2018337
8/19/2015,155.15,155.67,153.41,153.94,4206381
8/20/2015,152.74,153.91,152.5,152.66,3954331
8/21/2015,151.5,153.19,148.7,148.85,7318353
8/24/2015,143.47,147.76,142.32,143.47,10071564
8/25/2015,146.94,147.11,140.62,140.96,6890404
8/26/2015,144.09,146.98,142.14,146.7,6196543
8/27/2015,148.5,148.97,145.66,148.54,4766402
8/28/2015,147.75,148.2,147.18,147.98,4061118
8/31/2015,147.38,148.4,146.26,147.89,4081752
9/1/2015,144.91,144.98,141.85,142.68,5260853
9/2/2015,144.74,145.08,143.18,145.05,4246467
9/3/2015,146.05,148.03,145.77,146.78,3594136
9/4/2015,144.57,145.4,143.32,143.7,4188495
9/8/2015,145.86,147.34,145.66,147.23,3908922
9/9/2015,148.74,149.04,144.85,145.05,3383072
9/10/2015,145.85,147.16,144.51,146.2,3458815
9/11/2015,145.91,147.5,145.67,147.37,3107553
9/14/2015,147.37,147.37,145.41,145.65,3220004
9/15/2015,146.6,147.93,145.76,147.53,2713625
9/16/2015,147.84,148.89,147.54,148.41,2796403
9/17/2015,148.1,149.68,147.3,148.14,3953300
9/18/2015,146.05,146.38,143.98,144.51,7893516
9/21/2015,145.39,146.98,144.92,146.48,3809545
9/22/2015,144.62,145.06,143.77,144.43,3478491
9/23/2015,144.21,144.57,142.75,143.66,2670476
9/24/2015,142.6,145.07,141.95,144.41,3243108
9/25/2015,145.55,146.27,144.53,145.42,3457975
9/28/2015,144.42,145.38,142.47,142.52,4300722
9/29/2015,141.99,142.66,141.15,142.47,4741383
9/30/2015,143.69,145.71,143.66,144.97,3929503
10/1/2015,145.31,145.67,141.59,143.59,3848431
10/2/2015,141.05,144.59,140.56,144.58,3024005
10/5/2015,145.82,149.89,145.82,149.04,4997840
10/6/2015,149.06,150.15,148.49,148.78,2987752
10/7/2015,150.04,150.73,148.86,150.09,2984451
10/8/2015,149.69,153.02,149.29,152.28,4778652
10/9/2015,152.46,153.15,151.27,152.39,3437658
10/12/2015,152.4,152.58,150.85,151.14,3224572
10/13/2015,150.78,150.78,149.18,149.62,3866999
10/14/2015,149.6,150.65,149.02,150.01,3342956
10/15/2015,150.91,151.24,148.58,150.09,3468613
10/16/2015,150.45,151.2,149.26,150.39,3477319
10/19/2015,149.85,149.97,148.38,149.22,6851605
10/20/2015,142.49,142.88,140.27,140.64,16025591
10/21/2015,140.25,142.66,139.3,140.92,6990724
10/22/2015,141.74,145.07,141.62,144.09,5567729
10/23/2015,144.61,145.49,143.7,144.68,5357685
10/26/2015,144.75,145,143.21,143.66,3485889
10/27/2015,143.51,143.83,137.33,137.86,14959822
10/28/2015,137.92,141.23,137.5,140.83,8499070
10/29/2015,140.36,140.82,139.02,140.55,3703190
10/30/2015,140.44,141.33,139.9,140.08,3963724
11/2/2015,140.5,140.52,139.57,140.37,3821750
11/3/2015,140.02,142.8,139.9,141.88,4343956
11/4/2015,142.55,142.65,141.3,141.63,3512977
11/5/2015,141.61,142.38,139.63,139.89,5086860
11/6/2015,138.6,139.55,137.87,138.25,4736659
11/9/2015,137.92,138.08,134.88,135.31,8053801
11/10/2015,135.36,135.74,134.12,135.47,4444862
11/11/2015,136.09,136.2,134.5,135.02,3105380
11/12/2015,134.7,134.7,133.01,133.04,4549589
11/13/2015,132.95,133,131.65,131.75,4551660
11/16/2015,131.79,134.09,131.79,133.71,4163567
11/17/2015,134.22,134.82,133.31,133.82,2801120
11/18/2015,134.79,135.91,134.26,135.82,4130353
11/19/2015,136.21,137.74,136.01,136.74,3545420
11/20/2015,137.37,138.92,137.25,138.5,5153279
11/23/2015,138.53,138.87,137.12,138.46,5137720
11/24/2015,137.65,139.34,137.31,138.6,3358823
11/25/2015,138.37,138.43,137.38,138,3238166
11/27/2015,138,138.81,137.21,138.46,1415840
11/30/2015,138.61,139.9,138.52,139.42,4386853
12/1/2015,139.58,141.4,139.58,141.28,4187445
12/2/2015,140.93,141.21,139.5,139.7,3713061
12/3/2015,140.1,140.73,138.19,138.92,5909588
12/4/2015,138.09,141.02,137.99,140.43,4571608
12/7/2015,140.16,140.41,138.81,139.55,3279376
12/8/2015,138.28,139.06,137.53,138.05,3905155
12/9/2015,137.38,139.84,136.23,136.61,4614993
12/10/2015,137.03,137.85,135.72,136.78,4222329
12/11/2015,135.23,135.44,133.91,134.57,5333767
12/14/2015,135.31,136.14,134.02,135.93,5116906
12/15/2015,137.4,138.97,137.28,137.79,4238546
12/16/2015,139.12,139.65,137.79,139.29,4345474
12/17/2015,139.35,139.5,136.31,136.75,4089539
12/18/2015,136.41,136.96,134.27,134.9,10026106
12/21/2015,135.83,135.83,134.02,135.5,5617475
12/22/2015,135.88,138.19,135.65,137.93,4263828
12/23/2015,138.3,139.3,138.11,138.54,5164916
12/24/2015,138.43,138.88,138.11,138.25,1495226
12/28/2015,137.74,138.04,136.54,137.61,3143412
12/29/2015,138.25,140.06,138.2,139.78,3943691
12/30/2015,139.58,140.44,139.22,139.34,2989367
12/31/2015,139.07,139.1,137.57,137.62,3462077
1/4/2016,135.6,135.97,134.24,135.95,5208900
1/5/2016,136.76,136.89,134.85,135.85,3924793
1/6/2016,134.38,135.58,133.62,135.17,4310939
1/7/2016,133.7,135.02,132.43,132.86,7025760
1/8/2016,133.18,133.82,131.32,131.63,4762706
1/11/2016,131.81,133.82,131.76,133.23,4974436
1/12/2016,133.65,133.78,131.13,132.9,5078678
1/13/2016,133.5,134.28,131.1,131.17,4675089
1/14/2016,131.93,133.79,131.22,132.91,5708301
1/15/2016,130.01,130.88,128.87,130.03,8942710
1/19/2016,130.11,132.1,128.06,128.11,9703914
1/20/2016,118.46,123.99,118,121.86,16133787
1/21/2016,121.3,125.1,120.58,122.91,8845201
1/22/2016,124.67,124.74,121.77,122.5,9237033
1/25/2016,122.1,124.23,121.64,122.08,5427835
1/26/2016,122.25,123.61,122.24,122.59,4613756
1/27/2016,122.73,123.37,120.65,120.96,4999341
1/28/2016,121.26,122.83,121.01,122.22,3942349
1/29/2016,123.28,124.79,122.96,124.79,8208826
2/1/2016,124.4,125.29,123.71,124.83,3570810
2/2/2016,123.67,124.14,122.64,122.94,3279196
2/3/2016,123.99,125.45,122.45,124.72,6222759
2/4/2016,125.08,128.5,125,127.65,5240258
2/5/2016,127.22,128.64,125.85,128.57,7155806
2/8/2016,126,127.51,124.13,126.98,7255939
2/9/2016,126.12,126.93,123.77,124.07,5923690
2/10/2016,125,125.29,119.84,120.19,6436823
2/11/2016,118.78,119.66,116.9,117.85,7236058
2/12/2016,119.26,121.05,118.35,121.04,4921506
2/16/2016,121.83,123.09,121.34,122.74,4027818
2/17/2016,123.71,126.57,123.25,126.1,4814894
2/18/2016,130,134,129.75,132.45,9925974
2/19/2016,132.36,133.65,130.84,133.08,5117316
2/22/2016,133.84,134.31,132.41,133.77,4441519
2/23/2016,133.14,133.41,132.01,132.4,3372962
2/24/2016,131.55,133.49,129.68,132.8,4087400
2/25/2016,133.29,134.51,130.88,134.5,4354669
2/26/2016,134.51,134.92,131.95,132.03,4383322
2/29/2016,132,133.36,130.9,131.03,4376341
3/1/2016,132.24,134.64,132.03,134.37,3786328
3/2/2016,133.7,137.44,133.22,136.3,5168887
3/3/2016,137.22,137.96,136.07,137.8,5146815
3/4/2016,137.54,139.42,137.02,137.8,3966935
3/7/2016,137.28,140.51,136.87,140.15,5161376
3/8/2016,139.71,140.35,137.42,139.07,5539956
3/9/2016,139.31,142.17,139.23,140.41,4378456
3/10/2016,141.24,141.47,138.09,140.19,4018224
3/11/2016,141.73,142.92,140.51,142.36,4354954
3/14/2016,142.01,143.19,141.04,142.78,4047559
3/15/2016,141.74,143.33,141.54,142.96,3707538
3/16/2016,142.62,144.88,142.11,144.79,4200019
3/17/2016,144.78,147.32,144.45,147.04,5820336
3/18/2016,147.4,147.51,145.51,147.09,12081614
3/21/2016,147.3,148.71,146.72,148.63,3714259
3/22/2016,148.06,149.28,147.84,148.1,4054809
3/23/2016,148,148.03,145.13,145.4,4753828
3/24/2016,144.98,148.22,144.49,147.95,5042895
3/28/2016,147.75,148.65,147.23,148.4,3260841
3/29/2016,147.59,149.76,147.5,149.33,3127103
3/30/2016,149.95,150.41,148.32,148.41,3324850
3/31/2016,149.79,153.1,149.36,151.45,6775712
4/1/2016,150.51,152.96,150.25,152.52,3919972
4/4/2016,152.34,153.52,151.91,152.07,3901552
4/5/2016,151.43,151.6,149.65,150,3334931
4/6/2016,149.9,150.15,147.81,150.02,4179157
4/7/2016,149.07,149.6,148,148.25,3651838
4/8/2016,149.06,149.99,148.12,149.35,3293391
4/11/2016,150.26,151.95,149.22,149.25,3832395
4/12/2016,149.61,150.11,148.58,149.63,3592693
4/13/2016,150.75,151.23,149.63,151.23,3167304
4/14/2016,151.5,152.76,150.38,151.16,3163867
4/15/2016,151.04,152.1,150.96,151.72,3526272
4/18/2016,151.75,153.14,151.49,152.53,5911265
4/19/2016,146.47,146.95,142.61,144,13149148
4/20/2016,144.24,147.2,144,146.11,6721442
4/21/2016,146.58,150.12,146.46,149.3,5992604
4/22/2016,149.44,151,147.5,148.5,5190627
4/25/2016,148.16,148.9,147.11,148.81,2845511
4/26/2016,148.65,149.79,147.9,149.08,2978004
4/27/2016,149.35,150.78,148.97,150.47,3086611
4/28/2016,149.75,150.18,146.72,147.07,3771853
4/29/2016,146.49,147.34,144.19,145.94,4217744
5/2/2016,146.56,147,144.43,145.27,3499020
5/3/2016,144.65,144.9,142.9,144.13,3558829
5/4/2016,143.36,145,143.31,144.25,2575776
5/5/2016,145.95,147.3,145.45,146.47,6492015
5/6/2016,144.86,147.97,144.47,147.29,4882514
5/9/2016,147.7,148.2,147.01,147.34,4298800
5/10/2016,148.24,150.04,147.74,149.97,3982554
5/11/2016,149.71,151.09,148.74,148.95,3075213
5/12/2016,149.21,149.39,147.11,148.84,3247675
5/13/2016,148.79,149.86,147.42,147.72,2372098
5/16/2016,147.65,149.99,147.44,149.46,3061873
5/17/2016,149.21,149.5,147.29,148,3489779
5/18/2016,147.99,148.52,146.36,147.34,2482097
